Artist,Album,Song,Lyric,SongNum,Year,lyrics_clean,sentiment
ABIGAIL,satanbitchesrocknrollabigaildulvel,Satanik Metal Fucking Hell,"[performed by Abigail]Open the gates of hell
Give me metal thunder
Bloody pentagram possessed by Satan
Raging metal till death

Throwing the beer bottle to poser face
Beat! Fuck you! Satan
Throwing the beer bottle to poser face
Beat! Fuck you! Satan

Satanik metal fucking hell
Satanik metal fucking hell
Satanik metal fucking hell
Satanik metal fucking hell

Every day every night
We play on metal demon
666 fucking beer
Nuclear war hell!

Throwing the beer bottle to poser face
Beat! Fuck you! Satan
Throwing the beer bottle to poser face
Beat! Fuck you! Satan

Satanik metal fucking hell
Satanik metal fucking hell
Satanik metal fucking hell
Satanik metal fucking hell

Razor guitars bulldozer bass
Louder than hell
Hellhammer drums screaming vokills
Evil dead

Throwing the beer bottle to poser face
Beat! Fuck you! Satan
Throwing the beer bottle to poser face
Beat! Fuck you! Satan

Satanik metal fucking hell
Satanik metal fucking hell
Satanik metal fucking hell
Satanik metal fucking hell

",4,0,"performed by abigailopen the gates of hell
give me metal thunder
bloody pentagram possessed by satan
raging metal till death

throwing the beer bottle to poser face
beat fuck you satan
throwing the beer bottle to poser face
beat fuck you satan

satanik metal fucking hell
satanik metal fucking hell
satanik metal fucking hell
satanik metal fucking hell

every day every night
we play on metal demon
666 fucking beer
nuclear war hell

throwing the beer bottle to poser face
beat fuck you satan
throwing the beer bottle to poser face
beat fuck you satan

satanik metal fucking hell
satanik metal fucking hell
satanik metal fucking hell
satanik metal fucking hell

razor guitars bulldozer bass
louder than hell
hellhammer drums screaming vokills
evil dead

throwing the beer bottle to poser face
beat fuck you satan
throwing the beer bottle to poser face
beat fuck you satan

satanik metal fucking hell
satanik metal fucking hell
satanik metal fucking hell
satanik metal fucking hell",-0.5369565217391303
ABIGAIL,satanbitchesrocknrollabigaildulvel,War 666 (Live),"[performed by Abigail]I'm run, kill and fight
You'll never stop me
I have fucking evil eyes
But I still got pride

I want war
Make to the war
666

I'm broke yes, I'm born break
Destroyers cal
Tomorrow will never be
Deadline to meet



",5,0,"performed by abigailim run kill and fight
youll never stop me
i have fucking evil eyes
but i still got pride

i want war
make to the war
666

im broke yes im born break
destroyers cal
tomorrow will never be
deadline to meet",-1.0
ABIGAIL,Sweet Baby Metal Slut,Metal Evil Metal,"Metal warriors lose your mind
Stab your back when you look behind
Evil metal has no control
You'll soon be free,
You'll soon see

Metal evil metal
Burning your heart
Metal evil metal
Keep on burning

After the metal war, the world is so still
No poser is living after kill
Over the burning hell life will go on
Blazing up to the sky

Metal evil metal
Burning your heart
Metal evil metal
Keep on burning

",1,2009,"metal warriors lose your mind
stab your back when you look behind
evil metal has no control
youll soon be free
youll soon see

metal evil metal
burning your heart
metal evil metal
keep on burning

after the metal war the world is so still
no poser is living after kill
over the burning hell life will go on
blazing up to the sky

metal evil metal
burning your heart
metal evil metal
keep on burning",-0.625
ABIGAIL,Sweet Baby Metal Slut,Sexual Metal Holocaust,"Yeah metal bitch come on
I saw you dancing on down the line
Your so nasty and metal bitch
Metal baby that's all night with me

Sexual metal holocaust
Beer! Metal! Sex!
Sexual metal holocaust
Fuck me metal bitch

Run your fingers through my hair
My whisky is empty
Don't it make you feel so fine
Can't you see where wastin time yeah

Sexual metal holocaust
Beer! Metal! Sex!
Sexual metal holocaust
Fuck me metal bitch



",10,2009,"yeah metal bitch come on
i saw you dancing on down the line
your so nasty and metal bitch
metal baby thats all night with me

sexual metal holocaust
beer metal sex
sexual metal holocaust
fuck me metal bitch

run your fingers through my hair
my whisky is empty
dont it make you feel so fine
cant you see where wastin time yeah

sexual metal holocaust
beer metal sex
sexual metal holocaust
fuck me metal bitch",0.03611111111111111
ABIGAIL,Sweet Baby Metal Slut,Metal Bitch Inferno,"Watch bitch style Satan!
Walking down the road mini skirt
Witching metal came from hell
What a fucking bitch

Metal bitch inferno
666 fucking beer
Metal bitch inferno
Fucking metal madness

We like it hard we like it fast
Blood and death are waiting
Metal bitch come here and kiss me
We would like to fuck

Metal bitch inferno
666 fucking beer
Metal bitch inferno
Fucking metal madness

",2,2009,"watch bitch style satan
walking down the road mini skirt
witching metal came from hell
what a fucking bitch

metal bitch inferno
666 fucking beer
metal bitch inferno
fucking metal madness

we like it hard we like it fast
blood and death are waiting
metal bitch come here and kiss me
we would like to fuck

metal bitch inferno
666 fucking beer
metal bitch inferno
fucking metal madness",-0.4052469135802469
ABIGAIL,Sweet Baby Metal Slut,Satanic Hell Slut,"She comes in tight black jeans
Leather jacket she is so mean
So skinny she is so sexy
I wanna be your metal slave

Satanic hell slut
Pussy metal from hell
Satanic hell slut
Kill the gay posers

All the maniacs think she is so cool
They look at her and masturbate
She is the metal fuck maniacs
I wanna be your metal slave

Satanic hell slut
Pussy metal from hell
Satanic hell slut
Kill the gay posers

",3,2009,"she comes in tight black jeans
leather jacket she is so mean
so skinny she is so sexy
i wanna be your metal slave

satanic hell slut
pussy metal from hell
satanic hell slut
kill the gay posers

all the maniacs think she is so cool
they look at her and masturbate
she is the metal fuck maniacs
i wanna be your metal slave

satanic hell slut
pussy metal from hell
satanic hell slut
kill the gay posers",0.07819940476190476
ABIGAIL,Sweet Baby Metal Slut,Sweet Bloody Cunt,"Turn off the lights
I'm going downtown tonight
I'm gonna meet my cunt
I would you die she wanted me

Bitch! Satan! Cunt! Fuck me!

Sweet bloody cunt
Taste your cunt
Sweet bloody cunt
Can't stop this times

I like the bloody metal girl
Are you the metal girl in the leather pants
The one that stole my hearts
Now that it's all yours

Bitch! Satan! Cunt! Fuck me!

Sweet bloody cunt
Taste your cunt
Sweet bloody cunt
Can't stop this times

",4,2009,"turn off the lights
im going downtown tonight
im gonna meet my cunt
i would you die she wanted me

bitch satan cunt fuck me

sweet bloody cunt
taste your cunt
sweet bloody cunt
cant stop this times

i like the bloody metal girl
are you the metal girl in the leather pants
the one that stole my hearts
now that its all yours

bitch satan cunt fuck me

sweet bloody cunt
taste your cunt
sweet bloody cunt
cant stop this times",-0.30909090909090914
ABIGAIL,Sweet Baby Metal Slut,Tokyo Pussy Girl,"I'm on the street of love
My hearts racing for you
I'm gonna get you now
I'm gonna buy you now

Pussy! Girl!
Tokyo pussy girl!

Little girl at the street
In the red leather jacket
She said oh baby want you
Give my lips a try

Pussy! Girl!
Tokyo pussy girl!

",5,2009,"im on the street of love
my hearts racing for you
im gonna get you now
im gonna buy you now

pussy girl
tokyo pussy girl

little girl at the street
in the red leather jacket
she said oh baby want you
give my lips a try

pussy girl
tokyo pussy girl",0.10416666666666667
ABIGAIL,Sweet Baby Metal Slut,Teenage Metal Fuck,"Down around the corner
At the end of the street
I wanna go that's where I'll be
All the bitches are rocking

Teen age metal fuck
Gotta get going tonight

Metal bitches going it's a Saturday night
Switchblade in my pocket
And I'm ready to fight
And I'm ready to fuck

Teen age metal fuck
Gotta get going tonight

",6,2009,"down around the corner
at the end of the street
i wanna go thats where ill be
all the bitches are rocking

teen age metal fuck
gotta get going tonight

metal bitches going its a saturday night
switchblade in my pocket
and im ready to fight
and im ready to fuck

teen age metal fuck
gotta get going tonight",-0.16172839506172842
ABIGAIL,Sweet Baby Metal Slut,Wild Fire Metal Bitch,"Bitch is waiting to kiss my lips
But she will wait for my war
Blood and death are waiting
She now is free to pleasure

Dance on pentagram
Queens of metal bitch

Wild fire metal bitch

Bitch be my slave
That's your reason to live
Kill their servants
Till there's no blood left to spill

Dance on pentagram
Kings of metal bitch

Wild fire metal bitch

",7,2009,"bitch is waiting to kiss my lips
but she will wait for my war
blood and death are waiting
she now is free to pleasure

dance on pentagram
queens of metal bitch

wild fire metal bitch

bitch be my slave
thats your reason to live
kill their servants
till theres no blood left to spill

dance on pentagram
kings of metal bitch

wild fire metal bitch",0.14727272727272728
ABIGAIL,Sweet Baby Metal Slut,Final Metal Attack,"Black metal is the way
Defend the faith everyday
If you come here to metal
Let me hear your scream and shout

Death to the false metal
Burn! Power and damnation

Don't be afraid of your own feelings
Let out a scream if it makes you feel good
Just close eyes and get into the metal

Death to the false metal
Burn! Power and damnation

",8,2009,"black metal is the way
defend the faith everyday
if you come here to metal
let me hear your scream and shout

death to the false metal
burn power and damnation

dont be afraid of your own feelings
let out a scream if it makes you feel good
just close eyes and get into the metal

death to the false metal
burn power and damnation",-0.0666666666666667
